normal,type 2 diabetes mellitus
0.5396886,0.4978630840778351
0.26554608,0.7459570169448853
0.41930878,0.630496084690094
0.35076243,0.8122730255126953
0.7101932,0.6801102757453918
0.8412553,0.613460898399353
0.2586385,0.9136109948158264
0.66760266,1.0406861305236816
0.43888432,0.47057420015335083
0.51095057,1.545750379562378
0.4033737,0.7122259140014648
0.46574503,0.5070573091506958
0.83117163,0.7955917716026306
0.5986324,0.5659005641937256
0.8354312,0.573896050453186
0.43402258,0.7883425354957581
0.53598005,1.543235182762146
0.43725508,0.9795263409614563
0.9998318,0.7013094425201416
0.58400303,0.8285658955574036
0.82208526,0.2304496020078659
0.4651999,1.7546093463897705
0.698781,0.6092411279678345
0.40720963,0.56486976146698
0.42256272,0.5095856785774231
0.6895676,0.8972944021224976
0.34267247,0.8351378440856934
0.35569096,0.6373717188835144
0.41702074,0.4298151731491089
0.7924365,0.5391442775726318
0.8059508,0.8341225385665894
0.5504902,1.243479609489441
0.55659395,0.8898244500160217
0.86805654,0.5265471935272217
0.338647,0.7439535856246948
0.74307364,0.5270752906799316
0.71737033,0.6537740230560303
0.70746934,0.34368517994880676
0.7584073,0.557269275188446
0.84793454,0.5293943881988525
0.24181168,0.23792390525341034
0.9790757,0.7541099190711975
0.73717874,0.844507098197937
0.46547642,0.6223388314247131
0.81883657,1.0691709518432617
0.40491438,0.8498103022575378
0.91850686,0.4204925298690796
0.52582896,0.6127486228942871
0.5185452,0.4511180520057678
0.44198883,0.48304644227027893
0.6446519,0.3772527277469635
0.635978,0.7661747932434082
0.7764387,0.7072092890739441
0.9044354,0.6923619508743286
0.25873345,0.9184219241142273
0.7346614,0.2726770341396332
0.6189497,0.385915070772171
0.9182114,0.638441801071167
0.9036845,1.6014970541000366
0.40641695,0.7847006320953369
0.88124824,0.6115695834159851
0.49629244,0.48572805523872375
0.51901644,0.5858767032623291
0.8746353,0.46529966592788696
0.7086355,0.6385248303413391
0.5021129,0.6832138299942017
0.62094015,0.5591704845428467
0.5390237,0.7930392622947693
0.60147023,0.6230165958404541
0.6326506,0.604621410369873
0.4983464,0.8820655345916748
0.36289147,0.7264087796211243
0.74533176,0.7422002553939819
0.50489926,0.5976555347442627
0.4663353,0.43994030356407166
0.49984294,0.8594819903373718
0.80172646,0.9682859778404236
0.66393244,0.43237069249153137
0.9390858,0.31490156054496765
0.2579229,0.43649956583976746
0.7511809,0.8726170659065247
0.7022032,0.9220857620239258
0.77065295,0.7235924005508423
0.87026185,0.7340536117553711
0.5823641,0.5137104392051697
0.777005,0.5209055542945862
0.74990463,1.1410350799560547
0.61807895,0.6335992813110352
0.740537,0.6272531151771545
0.64868146,0.6500939726829529
0.7034932,0.6521130800247192
0.76279265,0.5711018443107605
0.62615097,0.6507863402366638
0.27150425,0.7277234196662903
0.55891454,0.44325894117355347
0.4129492,0.45194584131240845
1.340855,0.6951574087142944
0.8565442,0.817638099193573
0.4639155,0.8560343384742737
0.63673043,0.7396805882453918
0.7546544,0.8451231718063354
0.8559084,0.9204551577568054
0.7737711,0.9358325600624084
0.81183976,0.9164401888847351
0.55317116,0.36144211888313293
1.0819048,0.4303986430168152
0.4564592,0.8226473927497864
0.5952853,0.8392481207847595
0.6022986,0.6402446031570435
0.98215705,0.31558758020401
0.8029705,0.6182537078857422
0.31096524,0.8385727405548096
0.7676349,0.37393736839294434
0.56781584,0.6730689406394958
0.6505955,0.9680180549621582
0.58407253,0.4493412971496582
0.69567263,0.276335746049881
0.75288695,0.671923041343689
0.62025017,0.4947538673877716
0.42264932,0.23979277908802032
0.7873817,0.6945367455482483
0.33959332,0.7509673833847046
0.30081195,0.5986396074295044
0.42060357,0.6286013722419739
0.81533474,0.8660977482795715
0.8307756,0.6282172799110413
0.50658983,0.49684110283851624
0.7107508,0.5971497297286987
0.72247094,0.8628420829772949
0.62632084,0.6901615858078003
0.61786234,0.324019193649292
0.67093223,0.4868397116661072
1.2611872,1.0737296342849731
1.0772527,0.38634735345840454
1.0767382,0.7650517821311951
0.74343306,0.7954294085502625
0.5342704,0.6138831377029419
0.5926757,1.3644261360168457
0.67720157,0.6660643815994263
0.93578243,0.5034014582633972
1.096096,0.7592266798019409
0.7570286,0.5032227039337158
0.77890867,0.4740351140499115
0.6825042,0.6823247075080872
0.4188553,0.5174670219421387
0.34871647,0.5777928829193115
0.50956786,0.7341457605361938
0.57119226,0.5542116165161133
0.6291739,0.8191595673561096
0.55577666,0.6905268430709839
0.40615317,0.6231452226638794
0.83003724,0.7173469066619873
1.0312407,0.5447351336479187
0.9335897,0.8448930382728577
0.57743317,0.9962203502655029
1.4272013,1.2064733505249023
0.7438579,0.8552977442741394
0.66326857,0.6529225707054138
0.84100235,0.7624552249908447
0.21462065,0.5402107238769531
0.3772355,0.7229253053665161
0.72482497,0.5680984854698181
0.38203743,0.5808927416801453
0.622963,0.5176359415054321
0.86634,0.5419356226921082
0.838167,0.7446771860122681
0.73150796,0.35834580659866333
0.8640621,0.6110830903053284
0.37296408,0.5033398866653442
0.8394964,0.28584685921669006
0.70857567,0.6192681193351746
0.62623334,0.5445095300674438
0.59053147,0.9062197208404541
0.56594425,0.7604266405105591
0.84497,1.5709129571914673
0.7465687,0.647636353969574
0.44823948,0.5013775825500488
0.6559762,0.9572213292121887
0.37706518,0.45044025778770447
0.6595953,0.6772549152374268
0.8650865,0.3439069390296936
0.35915646,0.3688116669654846
0.5673398,0.562508761882782
0.47050178,0.49176257848739624
0.7129184,1.6421611309051514
0.62677896,0.5410898923873901
0.7800687,0.7869629263877869
0.5344423,0.5443017482757568
0.5879286,0.7470559477806091
0.7345854,0.5856083631515503
0.71693045,0.9016081690788269
0.47597817,0.5240021347999573
0.4121815,0.6566213965415955
0.41082743,1.0255030393600464
0.44203907,0.32955291867256165
0.31874812,0.4736955463886261
0.6986941,0.5956147313117981
0.772921,0.8020914196968079
0.56758684,0.8900713324546814
0.641189,0.5156896114349365
0.8269357,0.36589744687080383
0.72901475,0.4794725477695465
0.7111297,0.5565216541290283
0.613589,0.23719461262226105
0.62353975,0.5985120534896851
0.5177979,0.4419940710067749
0.73848027,0.8406985402107239
0.4174216,0.569140613079071
0.4814812,0.3138658106327057
0.5369074,0.8694875240325928
0.45529026,0.9715994596481323
1.1241777,0.6705643534660339
0.881453,0.8851801156997681
1.027074,0.30222088098526
0.3371497,0.5692110061645508
0.5116912,0.6484473943710327
0.509321,0.5874232649803162
0.5506838,0.30228111147880554
0.4942535,0.8384856581687927
0.42148593,0.6108675003051758
0.930096,1.421993374824524
0.6589981,0.5256772041320801
0.3954372,0.925785481929779
0.42229164,0.7907622456550598
0.66690284,0.4206767976284027
0.62438893,0.6066591739654541
0.36283156,0.6106323599815369
0.3794184,0.6717345714569092
0.5444159,0.9770970344543457
0.37733814,0.5612332224845886
0.75179505,0.445720911026001
0.54193825,0.3150860071182251
0.8138508,0.6016829013824463
0.3603491,0.5065863728523254
0.5367972,0.6161571145057678
0.5715723,0.4658167064189911
0.6502731,0.39273807406425476
0.6973109,0.9622443318367004
0.66885936,0.6566310524940491
0.431101,0.7275632619857788
0.8052158,0.7009081840515137
0.649143,0.8306202292442322
0.33671832,0.6859385371208191
0.6135399,0.8999900221824646
0.3362572,0.651932954788208
0.71309316,0.7525622844696045
0.75937194,0.3586069643497467
0.41789106,1.07076096534729
0.53915524,1.0450412034988403
0.931434,0.7534116506576538
0.5687836,0.6493679881095886
0.6670824,0.5986546277999878
1.0833486,0.6471370458602905
0.3631465,0.4555733799934387
0.66442955,1.001033902168274
0.7141918,0.5514650940895081
0.4035166,0.582733154296875
0.46648708,0.5332874655723572
0.5331891,0.9677701592445374
0.9579842,0.5121250152587891
1.403316,0.694450855255127
0.46629846,0.7341758608818054
0.78780216,0.5379867553710938
0.94428974,0.704653263092041
0.75637704,0.56244295835495
0.6799042,0.5947089195251465
0.6108402,0.6705576777458191
0.28611127,0.6078518033027649
0.8080889,0.662297785282135
0.7747049,0.3535264730453491
0.6309277,0.34690138697624207
0.7369175,0.7379513382911682
0.35210058,0.8326308131217957
0.5755556,0.7125057578086853
0.50056297,0.575145423412323
0.70705664,0.9829041957855225
0.38099727,0.5107041001319885
0.6267456,0.912582278251648
0.8026008,0.4586527943611145
0.38171938,0.7216993570327759
0.34262803,0.7322174906730652
0.69071597,0.6342229843139648
0.51925564,0.4771142601966858
0.39587012,0.45726487040519714
0.21137525,1.2979727983474731
0.7092368,0.8758195638656616
0.77419925,0.6201532483100891
0.6423838,0.4946192800998688
0.6667396,1.487044095993042
0.34523395,0.507841944694519
0.8102101,0.42978647351264954
0.35366568,0.9757736325263977
0.8291414,1.1218578815460205
0.2811422,0.6254234910011292
0.71278894,0.7773575782775879
0.97473305,0.6438782215118408
0.59796464,0.3902575671672821
0.68228704,0.8410410284996033
0.40300646,0.3653624951839447
0.63762975,0.7122518420219421
0.6642964,0.41200771927833557
0.24998455,0.6245592832565308
0.522735,1.0064998865127563
0.97346044,0.7351399064064026
0.65896463,0.7310827374458313
0.3983142,0.844959557056427
0.8422225,0.909794807434082
0.5144732,0.4748910963535309
0.5346974,0.4199216365814209
0.40984136,0.4578034281730652
0.38179842,0.9942563772201538
0.8800511,1.2744662761688232
0.84246826,0.598513126373291
0.55428004,0.8375108242034912
0.8874413,0.35766416788101196
1.0138611,0.3423623740673065
0.701254,1.4119981527328491
0.6069603,0.19401751458644867
0.87622505,0.6875506043434143
0.6255243,0.6000181436538696
0.74025595,0.7899796962738037
0.57023054,0.582994818687439
0.47271514,0.2841487526893616
0.9215615,0.9036788940429688
0.4854562,0.7962154746055603
0.4408995,0.7573833465576172
0.3817803,0.7398165464401245
0.5922277,0.7681894898414612
0.79620004,0.41134950518608093
0.62880576,0.8712855577468872
0.8562647,0.8882616758346558
0.42377377,0.9065441489219666
0.88991773,0.4734707474708557
0.7229836,0.5748908519744873
0.4332027,0.7829826474189758
0.3959347,0.3568013310432434
0.8678282,0.6052106022834778
0.3968991,0.754876971244812
0.41372937,0.6592798233032227
0.83169883,0.9366461634635925
1.0057598,0.7700880169868469
0.59562016,0.7512499690055847
0.3874448,0.635520339012146
0.8471585,1.2713240385055542
0.8407942,0.40989065170288086
0.82763314,0.7663446664810181
0.25348017,0.9044544100761414
0.8146367,0.442220538854599
0.7002432,0.9905626773834229
0.8770186,0.598176121711731
0.55754495,0.3712294101715088
0.8148841,0.7297152876853943
1.4692612,1.4297780990600586
0.98742366,0.8099663257598877
0.9062591,1.1702736616134644
0.71978235,0.8282706141471863
0.7835591,0.7835516929626465
0.6712667,0.49417170882225037
0.5079237,0.5328788161277771
0.84315854,0.6956343650817871
0.49266183,0.5130327939987183
0.91047007,0.5247655510902405
0.37277073,0.9925652742385864
0.9449486,0.5144035816192627
0.7087089,0.9158927798271179
0.30785605,0.8326276540756226
0.6335834,0.7696382403373718
0.70006704,0.8901441097259521
0.9014431,0.3547361195087433
0.52105176,0.738507091999054
1.0088216,0.6992685794830322
0.89286774,0.4101117253303528
0.3974713,0.6543939709663391
0.7402538,0.5503250360488892
1.0854375,0.4796634316444397
0.33651426,0.7383387684822083
0.62973785,0.8274055123329163
0.49572384,0.6139087080955505
0.4437913,0.5812467932701111
0.96220684,0.3150140941143036
0.5248872,0.7224719524383545
0.8463615,0.5209169983863831
0.61248386,0.49612191319465637
0.4549363,0.6104725003242493
0.7399569,0.8457921743392944
0.522957,0.3076151907444
0.7664859,1.231392502784729
0.5714799,0.7269388437271118
0.5642367,0.6109724044799805
0.81580144,0.706426739692688
0.81300634,0.8059497475624084
0.93274647,0.7303460836410522
0.29060444,0.7295066714286804
0.53542036,0.4179288148880005
0.8632567,1.1934940814971924
0.47842458,0.6081198453903198
0.82108194,0.707311749458313
0.5545695,0.32284459471702576
0.5597202,0.7187643051147461
0.8852787,0.6060121059417725
0.66814303,0.5423246622085571
0.58522475,0.792705237865448
0.7368689,0.7349365949630737
0.44083178,0.5854849219322205
1.1593723,1.0062990188598633
0.47699302,0.47546717524528503
0.8559618,1.3063920736312866
0.41608754,0.4582054018974304
1.0036905,0.3649585545063019
0.8567751,0.7846373915672302
0.87808084,1.066423773765564
0.6977171,0.621419370174408
0.7517778,0.6586498618125916
0.94456583,0.7882212996482849
0.6197584,0.8568832278251648
0.8187314,1.0612518787384033
0.8370754,0.7528348565101624
0.58633906,0.7115801572799683
0.4358151,0.33287495374679565
0.7550437,0.6196926832199097
0.6907347,0.4802382290363312
0.84828746,0.5326517820358276
0.74944556,0.6084551215171814
0.6371069,0.29219377040863037
0.8611179,0.7151055335998535
0.5676231,0.6687541604042053
1.0458394,0.7488117814064026
0.9345386,0.5948804616928101
0.54896015,0.4491958022117615
0.8055855,1.0911593437194824
0.74131185,0.4375768005847931
0.7299063,0.6034003496170044
0.73176295,0.441887229681015
0.5957675,0.40870192646980286
0.31305137,0.1353101283311844
0.389847,0.7291168570518494
0.75524616,0.5792491436004639
0.8195158,0.9140980839729309
0.77576876,0.8121435642242432
0.7595893,0.45712563395500183
0.7375282,0.45909383893013
0.40890968,0.7524261474609375
0.47588128,0.8361798524856567
0.65589345,0.8478165864944458
0.81409043,0.9130851030349731
0.25236088,0.4563217759132385
0.83798915,0.6178082227706909
0.37466612,1.1440982818603516
0.22968008,0.7806768417358398
0.6648938,0.545558750629425
0.44317695,0.6310317516326904
0.8623659,0.2607642412185669
0.7431815,0.3503497242927551
0.46593556,0.5501478314399719
0.8634252,0.5621206164360046
0.2536502,0.36661943793296814
0.3230267,0.540768563747406
1.1260872,0.48997002840042114
1.1237693,0.7518983483314514
0.7676572,1.020505666732788
0.5277779,0.8833037614822388
0.5897063,0.6755400896072388
0.38207978,0.7308729290962219
0.92439747,0.30331844091415405
0.9777138,1.0693700313568115
0.52424926,0.37901562452316284
0.6256206,0.4478375315666199
0.5668006,0.9478164315223694
0.47277716,0.43073394894599915
0.7464112,1.2487553358078003
0.6235202,0.3712415397167206
0.45944524,0.3295973241329193
0.51154643,0.5777005553245544
0.57477045,0.9523217082023621
0.7379218,0.4452730119228363
0.49692297,0.4528914988040924
0.5567789,0.8178054094314575
0.61963403,0.405689001083374
0.37390244,0.921853244304657
0.61413544,0.6434555053710938
0.59559995,0.6968897581100464
0.2940302,0.8655598163604736
0.8837569,1.0214180946350098
0.65783966,0.2676815688610077
0.71628565,0.31480658054351807
0.4673319,0.8122066259384155
0.5809751,0.6276374459266663
0.4492952,0.5916416645050049
1.1061428,0.2186739444732666
0.5432763,0.6262214183807373
0.64649314,0.8450714945793152
0.5521722,0.49018752574920654
0.40057653,0.3613029420375824
0.32933933,0.46684807538986206
0.3747637,0.9678810238838196
0.6922074,0.48435309529304504
0.6494793,0.5556771159172058
0.55787665,0.3339259624481201
0.45399073,0.45224931836128235
0.575574,1.0563958883285522
0.41904548,0.7945156693458557
0.33939967,0.3512110114097595
0.5482005,0.7672003507614136
0.40980285,0.5877897143363953
0.8284332,0.4165343940258026
0.5965197,0.5671601891517639
0.42332235,0.5781381726264954
0.40284356,0.7151532173156738
0.6222158,0.7133368253707886
0.58717114,0.6361000537872314
0.6618694,0.5312290787696838
0.6470258,0.8511409759521484
0.36285818,0.7995309233665466
0.85140467,0.7983025312423706
0.47944403,0.7180688381195068
0.43392384,0.8904128670692444
0.41276112,1.0066543817520142
1.1291556,1.2291631698608398
0.64446664,0.8639358878135681
0.27383667,0.7778598070144653
0.46193844,0.7458239793777466
0.97940487,0.344420850276947
0.62935954,0.6713442802429199
0.58917266,0.8361189961433411
0.53687775,0.8143323063850403
0.67610836,0.6267503499984741
0.6401904,0.5472944378852844
0.99483037,0.3569728136062622
0.49257022,0.6001539826393127
0.6214033,0.39301297068595886
1.0112641,0.29398971796035767
0.60906845,0.6387878060340881
0.60116386,0.6805575489997864
0.6687267,0.7725608348846436
0.7719357,0.8625563383102417
0.4363986,0.3276320695877075
0.89855963,0.6536071300506592
0.95383126,0.4161774218082428
0.5409094,0.6745125651359558
0.27343458,0.7166527509689331
0.7041429,1.125473976135254
0.65315324,0.3707256615161896
0.43230957,1.1252774000167847
0.68072546,0.6975318789482117
0.68862635,1.0168684720993042
0.5042905,0.43406975269317627
0.6566219,0.7630934119224548
1.0283065,0.8608065247535706
0.5218423,0.7919052243232727
0.71838117,0.37531188130378723
0.5912491,0.569585382938385
0.36085248,1.1965409517288208
0.5008025,0.69286048412323
0.50084305,0.45957356691360474
0.9615862,0.518928050994873
0.64440924,0.6072893738746643
2.0825615,0.5259824991226196
0.48518687,0.7733990550041199
0.59505963,0.6461066603660583
0.6912211,0.43434756994247437
0.7644813,0.45973825454711914
0.6048774,0.8027164936065674
0.517386,0.7655022740364075
0.50208664,0.8946238160133362
0.501811,0.7876424789428711
0.87388045,0.5171468257904053
0.37179995,0.5710374712944031
0.6106516,0.6843733787536621
0.56362754,0.4340434670448303
0.4848086,1.0049084424972534
0.8361385,0.6946340203285217
0.575704,0.9477507472038269
0.8994472,0.9264273047447205
0.3847845,0.8597605228424072
0.6265091,0.5516651272773743
0.81367075,0.4107610881328583
0.5419269,0.35265758633613586
0.78533274,0.650495171546936
0.625033,0.5792528390884399
1.1314771,0.6114693284034729
0.40563342,0.528183102607727
0.93679297,0.4932226240634918
0.66206235,1.0636440515518188
0.5438268,0.8329930901527405
0.54170173,0.7507314085960388
0.7570372,0.4902822971343994
0.63279915,0.7451115846633911
0.46695095,0.9883381128311157
0.80555767,1.0552582740783691
0.6009578,0.67486172914505
0.7453603,1.8849883079528809
0.5832738,0.6401732563972473
0.80989015,0.41503018140792847
0.82036054,0.8125030994415283
0.50997335,0.8340653777122498
0.5390283,0.7200238108634949
0.8427592,0.660228967666626
1.0444213,0.6576615571975708
0.48725167,0.3816225230693817
0.37712902,0.7357994318008423
0.7899582,0.5838885307312012
0.5342689,1.1318601369857788
0.9652961,0.5006839036941528
0.7380277,0.6027543544769287
0.7835132,0.8530099987983704
0.7397653,0.6822272539138794
0.7534166,0.758601188659668
0.40858075,1.1856492757797241
0.5886492,1.1860448122024536
0.47268817,0.5594696998596191
0.52195036,0.4998813569545746
0.59077364,0.49923908710479736
0.41536647,0.4860425591468811
0.47490397,0.6212111711502075
1.0121182,0.4909849166870117
0.7395475,0.6297677755355835
0.9471945,0.5808812379837036
0.60574293,0.8405421376228333
0.9337379,1.0599322319030762
0.24291699,1.1776089668273926
0.55094075,0.48363634943962097
0.39110696,0.6854945421218872
0.84790003,1.4158319234848022
0.64519405,0.6767728328704834
0.6565248,0.7313734292984009
0.7948974,0.41475579142570496
0.43312082,0.5656695365905762
0.76221293,1.0872970819473267
0.6428346,0.5797368288040161
0.45492977,0.9693788886070251
0.9029577,0.863551139831543
0.5627571,0.4119095206260681
0.90320003,0.43994954228401184
0.57816845,1.0335917472839355
0.5767364,0.4911085367202759
0.3867112,0.6597225069999695
0.26642284,0.6059804558753967
0.6553032,0.7349552512168884
0.42859748,0.7478494644165039
0.9367567,1.0155742168426514
0.6595666,0.5202343463897705
0.6027184,0.7665174603462219
0.7344703,0.8907402753829956
0.7142407,0.5043342113494873
0.7962173,0.5899526476860046
0.6640603,0.5946269631385803
0.96508354,0.894511878490448
0.61455894,0.5434842705726624
0.7711769,0.44269466400146484
0.6262686,0.7941420674324036
0.56152517,0.952661395072937
0.49901828,0.6567228436470032
0.8656395,0.7842874526977539
0.54900974,0.4590298533439636
0.92586684,0.25616270303726196
0.5875356,1.0230333805084229
0.42974916,0.6275103688240051
0.6240525,0.9060592651367188
0.7420847,0.4186750650405884
0.58613783,0.5604459047317505
0.7982841,0.5435260534286499
0.42083392,0.7908154726028442
0.83412117,0.8195702433586121
0.33158582,0.3345904052257538
0.31947246,0.7244224548339844
0.29826117,0.7498023509979248
0.8699715,0.6066911220550537
0.43552336,0.9819867610931396
0.5269547,0.7661674618721008
0.7400197,0.27472561597824097
0.488943,1.2506146430969238
1.2875355,0.334789514541626
0.5477778,0.2671867907047272
0.5666821,0.6563100814819336
0.73591274,0.4856545627117157
1.0294763,0.4753500521183014
0.28325498,0.9786062836647034
0.5277124,0.5424730777740479
0.7068055,0.7105683088302612
0.84132683,0.716596782207489
0.44150445,0.6862284541130066
0.53351694,1.0505155324935913
0.6822428,0.8250017166137695
0.39695337,0.6521804928779602
0.77530074,0.5872235298156738
0.5052906,1.198637843132019
0.5305859,0.6074607372283936
0.34952885,0.7013620734214783
0.6078813,0.6398481130599976
0.99719954,0.5162641406059265
0.8818505,0.529414713382721
0.74125993,0.4545570909976959
0.5759966,0.775413990020752
0.7225414,0.5891196131706238
0.60649157,0.7700172662734985
0.4063852,0.7620440721511841
0.48676452,1.4809253215789795
1.6890004,0.5199856758117676
0.60796416,0.6253836750984192
0.6293174,0.6903402805328369
0.7826066,0.8485618829727173
0.5792385,0.7196453213691711
0.57537377,0.6759451627731323
0.33625978,0.4327848255634308
0.73697835,0.5574772953987122
0.4936162,0.402770459651947
0.76403177,0.5305300951004028
0.74188775,0.6893445253372192
0.33177453,0.6461400389671326
0.82513624,0.4715716242790222
0.601724,0.3563629686832428
0.57013005,0.5420883893966675
1.0278696,0.6082039475440979
0.4090071,0.4368628263473511
0.9108493,1.2692937850952148
0.5276622,1.3259079456329346
0.6045589,0.4399462938308716
0.3530228,0.9370332956314087
0.4504241,0.8691228032112122
0.69559413,0.639080286026001
0.2244405,0.2792671024799347
1.3132268,0.3229021728038788
0.37567532,0.7659766674041748
0.611199,0.6138628721237183
0.5026041,0.4275413751602173
0.7457356,0.643223762512207
0.22681999,0.47536832094192505
0.23929225,0.6677192449569702
0.44030854,0.9866853952407837
0.30595994,0.6357812285423279
0.55322915,0.7404534220695496
0.5727966,1.0313796997070312
0.77903146,0.6934404969215393
0.3257853,0.9756319522857666
0.9082178,0.7357780337333679
0.73661584,0.8889536261558533
0.5950689,0.3081439137458801
0.8787744,0.5542332530021667
0.49199855,1.1107181310653687
0.79488975,0.5988136529922485
0.5904483,0.31297850608825684
0.7692453,0.45320847630500793
0.8674859,0.6172627806663513
0.35438266,0.44761598110198975
0.50203234,0.9626381397247314
0.5989734,1.101707935333252
0.4835145,0.7244544625282288
0.86459917,0.5889714956283569
0.72697544,0.7236250638961792
0.6213913,0.46846362948417664
1.2279502,0.5229819416999817
0.5335097,0.882355272769928
0.5364813,0.2360246479511261
0.5276331,0.9082934856414795
0.50594306,0.7669188380241394
0.578134,0.9498634338378906
0.3720037,0.543787956237793
0.9701259,0.38001927733421326
0.647042,0.6909604072570801
0.8319506,0.5121708512306213
0.71127063,1.3248499631881714
0.7899372,0.5560808777809143
0.62023115,1.2688573598861694
0.815195,0.5285107493400574
0.5320585,1.0210630893707275
0.71316165,0.6679614782333374
0.23831905,0.6919916868209839
0.8393379,0.387508362531662
0.5179158,0.38772010803222656
0.3758931,0.9247040152549744
0.5860133,0.5406104922294617
0.6701277,0.5719097256660461
0.6249117,0.8066241145133972
0.7724362,0.8971341848373413
0.67540246,1.0607584714889526
0.28097084,0.9294738173484802
0.662463,0.6385859847068787
0.6400335,0.45754626393318176
0.76053315,0.3967682421207428
0.6565882,0.9549940824508667
0.683305,0.7044773697853088
0.67622924,0.6033581495285034
0.5232678,1.1870671510696411
0.66004795,0.6758200526237488
0.8091695,0.32901695370674133
0.31905147,0.7637140154838562
1.0037822,0.3629220128059387
0.6440591,0.7422465085983276
0.6145212,1.2679966688156128
0.87039644,0.894904613494873
0.69935197,0.5787965059280396
0.8001666,0.9737914800643921
0.8310063,0.3192530572414398
0.26141647,1.0077571868896484
1.2409348,0.8795270919799805
0.5869337,0.388985812664032
0.7452637,0.41629651188850403
0.42531517,0.8219289183616638
0.26621222,0.794792890548706
0.16099505,0.44209152460098267
0.5915896,0.8586936593055725
0.57836837,0.45083051919937134
0.59014237,0.623390257358551
1.0005628,0.7930740118026733
0.9310815,1.1866683959960938
0.63754946,0.6415141224861145
0.58427453,0.5144662261009216
0.4915174,0.6126011610031128
0.42467692,0.24927231669425964
0.6369565,0.7781520485877991
0.25714836,0.8771782517433167
0.44842306,0.5239723324775696
0.31399742,0.5024533271789551
0.8442836,0.5939855575561523
0.77821946,0.5054767727851868
0.6772389,1.4587221145629883
0.5526579,0.4487375319004059
0.52613944,0.8125078678131104
0.28600666,0.7427294254302979
0.41953996,1.0327272415161133
